Subj,Age Group,Condition,Pred,Match,Start Time,Onset of 1st syllable in character name ,Time to respond ,NameLength,Start time - time to respond,Onset of 1st syllable - time to respond,RT,Response?
29,3,3,Pred,Different,1484.752893,5769.316265,6880.489852,742,5395.736959,1111.173587,369.1735866,y
30,3,3,Pred,Different,1497.788599,5310.439723,9175.01033,553,7677.221731,3864.570607,,y
30,3,3,Pred,Different,1474.608116,5781.335088,7636.44763,742,6161.839514,1855.112542,1113.112542,he left his telescope again
30,3,3,Pred,Different,1487.908119,5419.768495,7172.822027,725,5684.913908,1753.053532,1028.053532,y
30,3,3,Pred,Different,1638.346306,5311.254478,6765.897571,555,5127.551264,1454.643093,899.6430928,y
30,3,3,Pred,Different,1472.155327,5209.712476,6663.598486,651,5191.443159,1453.88601,802.8860098,y
30,3,3,Pred,Different,1476.980575,5190.94602,6280.36951,445,4803.388935,1089.42349,644.42349,y
30,3,3,Pred,Different,1505.867444,5566.98287,6536.479547,399,5030.612103,969.4966768,570.4966768,y
31,3,3,Pred,Different,1504.717464,5435.11777,7757.767317,725,6253.049853,2322.649547,1597.649547,n
31,3,3,Pred,Different,1472.31978,5478.458456,7467.025054,531,5994.705275,1988.566598,1457.566598,y
31,3,3,Pred,Different,1654.596599,5327.647656,6679.643364,555,5025.046765,1351.995708,796.9957082,y
31,3,3,Pred,Different,1486.878798,5793.914659,7174.279354,742,5687.400555,1380.364695,638.3646952,y
31,3,3,Pred,Different,1519.972449,5572.214887,6564.86283,399,5044.890381,992.647943,593.647943,y
31,3,3,Pred,Different,1493.556565,5282.430923,6268.28246,553,4774.725894,985.8515368,432.8515368,y
31,3,3,Pred,Different,1477.895011,5454.452147,6500.921635,681,5023.026624,1046.469488,365.4694882,y
31,3,3,Pred,Different,1451.251878,5164.020892,5918.317534,445,4467.065657,754.2966425,309.2966425,y
31,3,3,Pred,Different,1636.70046,5436.613662,6504.883124,775,4868.182664,1068.269462,293.2694623,y
31,3,3,Pred,Different,1482.642899,5219.711089,6093.478132,651,4610.835234,873.767043,222.767043,y
31,3,3,Pred,Different,1489.794926,5452.536498,6650.388618,1009,5160.593692,1197.852119,188.8521194,y
32,3,3,Pred,Different,1483.423632,5544.904867,7678.689714,399,6195.266082,2133.784847,1734.784847,y
32,3,3,Pred,Different,1504.122529,5293.282471,6956.864992,553,5452.742463,1663.582522,1110.582522,y
32,3,3,Pred,Different,1479.31957,5193.567392,6381.854637,445,4902.535067,1188.287245,743.2872445,y
32,3,3,Pred,Different,1483.446398,5413.163636,6614.754809,595,5131.30841,1201.591173,606.5911728,y
32,3,3,Pred,Different,1477.066601,5453.453539,6717.256293,681,5240.189692,1263.802754,582.8027535,y
32,3,3,Pred,Different,1479.78698,5494.857737,6387.891405,531,4908.104424,893.0336681,362.0336681,y
32,3,3,Pred,Different,1470.466648,5209.472143,6210.00198,651,4739.535332,1000.529836,349.5298362,y
32,3,3,Pred,Different,1684.678839,5357.633455,6150.05103,555,4465.372191,792.4175745,237.4175745,y
32,3,3,Pred,Different,1761.213673,5558.401589,6560.290487,775,4799.076814,1001.888898,226.8888978,y
32,3,3,Pred,Different,1493.586304,5779.645335,6737.878917,742,5244.292613,958.2335824,216.2335824,y
32,3,3,Pred,Different,1459.795275,5429.661062,6615.561544,1009,5155.766269,1185.900482,176.9004817,y
32,3,3,Pred,Different,1494.223251,5423.848028,6137.524527,725,4643.301277,713.6764991,-11.32350095,y
33,3,3,Pred,Different,1482.327123,5442.884225,8502.262193,707,7019.93507,3059.377968,,y
33,3,3,Pred,Different,1470.93221,5182.149714,6863.386671,445,5392.454461,1681.236957,1236.236957,y
33,3,3,Pred,Different,1626.677014,5354.591115,6810.48273,447,5183.805716,1455.891615,1008.891615,y
33,3,3,Pred,Different,1658.824129,5307.727941,6781.162237,555,5122.338109,1473.434297,918.4342967,y
33,3,3,Pred,Different,1518.571572,5449.723633,7069.879689,725,5551.308117,1620.156056,895.1560559,y
33,3,3,Pred,Different,1628.46027,5241.936789,6686.1952,647,5057.73493,1444.258411,797.2584108,y
33,3,3,Pred,Different,1642.206656,5361.303085,6676.583177,558,5034.376521,1315.280093,757.2800926,y
33,3,3,Pred,Different,1480.942487,5452.994746,6791.361139,681,5310.418652,1338.366393,657.366393,y
33,3,3,Pred,Different,1459.753806,5465.888952,6639.50161,531,5179.747803,1173.612657,642.6126574,y
33,3,3,Pred,Different,1459.4846,5267.885997,6458.395078,551,4998.910477,1190.509081,639.5090812,y
33,3,3,Pred,Different,1512.005203,5376.110135,6603.348836,595,5091.343633,1227.2387,632.2387004,y
33,3,3,Pred,Different,1481.381139,5270.539645,6438.709088,553,4957.327948,1168.169443,615.1694428,Y
33,3,3,Pred,Different,1475.814146,5092.601152,6233.034748,572,4757.220601,1140.433596,568.4335959,y
33,3,3,Pred,Different,1496.718435,5557.691842,6513.757153,399,5017.038718,956.0653103,557.0653103,y
33,3,3,Pred,Different,1660.421007,5455.226368,6764.483872,775,5104.062865,1309.257504,534.2575039,y
33,3,3,Pred,Different,1470.824914,5207.665344,6308.6836,651,4837.858685,1101.018256,450.0182557,y
33,3,3,Pred,Different,1475.736839,5760.194637,6932.226614,742,5456.489775,1172.031977,430.0319768,Y
33,3,3,Pred,Different,1490.085774,5448.772644,6772.970595,1009,5282.884821,1324.197951,315.1979511,y
34,3,3,Pred,Different,1445.538244,5398.35171,9278.409176,725,7832.870931,3880.057466,,y
34,3,3,Pred,Different,1467.284349,5528.554659,7321.123166,399,5853.838817,1792.568507,1393.568507,y
34,3,3,Pred,Different,1590.337106,5454.443051,7339.223068,595,5748.885961,1884.780017,1289.780017,y
34,3,3,Pred,Different,1705.21595,5314.708038,7124.463479,555,5419.247529,1809.755441,1254.755441,y
34,3,3,Pred,Different,1444.410196,5468.80205,7189.793337,531,5745.383141,1720.991287,1189.991287,y
34,3,3,Pred,Different,1475.205935,5452.926024,6983.134361,681,5507.928426,1530.208337,849.2083367,y
34,3,3,Pred,Different,1475.97688,5441.996882,7244.212576,1009,5768.235696,1802.215694,793.2156941,y
34,3,3,Pred,Different,1451.123987,5188.138459,6618.640002,651,5167.516015,1430.501544,779.5015436,y
34,3,3,Pred,Different,1699.959961,5432.964354,6980.908834,775,5280.948872,1547.94448,772.9444799,y
34,3,3,Pred,Different,1701.139753,5383.34326,6446.542081,558,4745.402328,1063.198821,505.1988207,y
34,3,3,Pred,Different,1452.794984,5241.179447,6162.884395,553,4710.089411,921.7049483,368.7049483,y
34,3,3,Pred,Different,1473.469411,5187.297159,5967.305218,445,4493.835807,780.0080595,335.0080595,y
34,3,3,Pred,Different,1550.853634,5733.329042,6593.322708,742,5042.469074,859.9936653,117.9936653,y
35,3,3,Pred,Different,1465.38208,5773.580207,7503.567375,742,6038.185295,1729.987168,987.9871676,y
35,3,3,Pred,Different,1475.481768,5357.688779,6937.902378,595,5462.420611,1580.213599,985.2135991,y
35,3,3,Pred,Different,1473.166052,5428.398837,6890.455022,725,5417.28897,1462.056185,737.0561852,y
35,3,3,Pred,Different,1491.490371,5456.663233,7040.845524,1009,5549.355154,1584.182291,575.1822912,y
35,3,3,Pred,Different,1486.141003,5546.571765,6483.797815,399,4997.656812,937.2260504,538.2260504,y
35,3,3,Pred,Different,1691.656656,5447.087328,6654.682731,775,4963.026075,1207.595403,432.5954026,y
35,3,3,Pred,Different,1479.70976,5193.736418,5880.765802,445,4401.056042,687.029383,242.029383,y
35,3,3,Pred,Different,1477.418076,5452.077919,6297.42092,681,4820.002844,845.3430011,164.3430011,n
35,3,3,Pred,Different,1496.648608,5285.577947,5963.082692,553,4466.434084,677.5047444,124.5047444,y
35,3,3,Pred,Different,1665.041898,5313.648811,5955.725503,555,4290.683605,642.0766913,87.0766913,y
36,3,3,Pred,Different,1452.369456,5472.587221,7919.146654,531,6466.777198,2446.559434,1915.559434,
36,3,3,Pred,Different,1502.534986,5240.619171,7754.737285,651,6252.202299,2514.118114,1863.118114,
36,3,3,Pred,Different,1449.494298,5427.854049,7728.983836,681,6279.489538,2301.129787,1620.129787,
36,3,3,Pred,Different,1480.158882,5711.073421,7923.272752,742,6443.11387,2212.199331,1470.199331,
36,3,3,Pred,Different,1469.130907,5430.800711,7441.357867,707,5972.22696,2010.557156,1303.557156,
36,3,3,Pred,Different,1551.304749,5363.660714,6763.685984,447,5212.381235,1400.02527,953.0252705,
36,3,3,Pred,Different,1465.786785,5084.175638,6556.629221,572,5090.842436,1472.453583,900.453583,
36,3,3,Pred,Different,1496.429923,5426.354276,7014.96663,725,5518.536707,1588.612354,863.6123544,
36,3,3,Pred,Different,1637.283838,5307.975291,6420.313468,555,4783.029631,1112.338177,557.338177,
36,3,3,Pred,Different,1492.980168,5555.818746,6496.766169,399,5003.786001,940.9474233,541.9474233,
36,3,3,Pred,Different,1477.104929,5191.818494,6104.322162,445,4627.217233,912.5036673,467.5036673,
36,3,3,Pred,Different,1452.415135,5240.887843,6010.416278,553,4558.001144,769.5284353,216.5284353,
36,3,3,Pred,Different,1665.974503,5440.509654,9076.056521,775,7410.082018,3635.546867,0,
36,3,3,Pred,Different,1463.557776,5393.597791,8846.321844,595,7382.764068,3452.724053,0,
36,3,3,Pred,Different,1623.021191,5327.225468,8522.093933,558,6899.072742,3194.868465,0,
36,3,3,Pred,Different,1467.965368,5252.647534,10585.63847,551,9117.673105,5332.990939,0,
38,3,3,Pred,Different,1478.694603,5455.212795,7410.494511,681,5931.799908,1955.281716,1274.281716,y
38,3,3,Pred,Different,1483.884631,5570.306321,7100.535494,399,5616.650863,1530.229173,1131.229173,y
38,3,3,Pred,Different,1494.123136,5778.811634,7641.884852,742,6147.761716,1863.073218,1121.073218,y
38,3,3,Pred,Different,1645.396661,5317.320487,6964.459481,555,5319.06282,1647.138994,1092.138994,y
38,3,3,Pred,Different,1469.146065,5332.706196,6991.868715,595,5522.72265,1659.162519,1064.162519,y
38,3,3,Pred,Different,1460.816867,5459.696535,6865.20401,531,5404.387143,1405.507474,874.5074742,y
38,3,3,Pred,Different,1494.992337,5425.792457,7013.56279,725,5518.570453,1587.770333,862.7703328,y
38,3,3,Pred,Different,1464.636975,5201.069029,6563.984546,651,5099.34757,1362.915516,711.9155163,y
38,3,3,Pred,Different,1451.766016,5240.817218,6453.559943,553,5001.793926,1212.742724,659.7427243,y
38,3,3,Pred,Different,1471.294151,5443.31548,7045.260528,1009,5573.966377,1601.945048,592.9450481,y
38,3,3,Pred,Different,1465.355021,5177.305532,6061.100196,445,4595.745174,883.7946641,438.7946641,y
39,3,3,Pred,Different,1453.071694,5627.360162,7606.383173,399,6153.311479,1979.023011,1580.023011,
39,3,3,Pred,Different,1644.768482,5440.067371,7466.03597,775,5821.267487,2025.968598,1250.968598,
39,3,3,Pred,Different,1476.684045,5339.651599,7020.655677,595,5543.971632,1681.004078,1086.004078,
39,3,3,Pred,Different,1482.30465,5767.439862,7505.693181,742,6023.38853,1738.253318,996.2533182,
39,3,3,Pred,Different,1475.467634,5189.563062,6489.347675,445,5013.880041,1299.784613,854.7846132,
39,3,3,Pred,Different,1479.568021,5474.537034,6935.873844,681,5456.305823,1461.33681,780.3368102,
39,3,3,Pred,Different,1474.08987,5403.977523,6852.943942,725,5378.854071,1448.966419,723.9664186,
39,3,3,Pred,Different,1470.279294,5436.190521,7142.25634,1009,5671.977045,1706.065819,697.0658189,
39,3,3,Pred,Different,1438.581654,5174.195125,6366.239236,651,4927.657582,1192.04411,541.0441103,
39,3,3,Pred,Different,1092.843572,5272.863853,6146.360464,553,5053.516892,873.4966113,320.4966113,
39,3,3,Pred,Different,1636.941117,5308.465719,6109.502523,555,4472.561405,801.0368035,246.0368035,
42,3,3,Pred,Different,1500.013725,5362.318604,6686.596341,595,5186.582616,1324.277737,729.2777373,
42,3,3,Pred,Different,1636.27178,5308.364508,6583.507941,555,4947.236161,1275.143434,720.1434336,
42,3,3,Pred,Different,1684.129843,5458.416789,6872.853308,775,5188.723466,1414.436519,639.4365193,
42,3,3,Pred,Different,1452.198067,5190.29711,6308.915772,651,4856.717705,1118.618662,467.6186619,
42,3,3,Pred,Different,1498.258295,5497.090606,6438.864796,531,4940.606501,941.7741908,410.7741908,
42,3,3,Pred,Different,1470.180219,5752.227773,6901.737171,742,5431.556952,1149.509397,407.5093974,
42,3,3,Pred,Different,1483.178494,5272.089434,6212.820994,553,4729.6425,940.7315598,387.7315598,
42,3,3,Pred,Different,1471.37445,5402.663318,6467.684989,725,4996.310539,1065.021671,340.0216711,
42,3,3,Pred,Different,1452.46504,5166.367344,9033.283161,445,7580.818121,3866.915817,0,
42,3,3,Pred,Different,1466.558294,5527.230123,8623.563243,399,7157.004949,3096.33312,0,
43,3,3,Pred,Different,1467.713127,5396.529995,7306.211751,725,5838.498625,1909.681757,1184.681757,
43,3,3,Pred,Different,1490.543722,5352.078486,6799.210168,595,5308.666446,1447.131682,852.1316822,
43,3,3,Pred,Different,1460.65505,5173.22186,6240.451689,445,4779.796639,1067.229828,622.2298283,
43,3,3,Pred,Different,1446.722063,5440.441027,7049.303415,1009,5602.581352,1608.862388,599.8623882,
43,3,3,Pred,Different,1641.55509,5314.019087,6466.602697,555,4825.047607,1152.583609,597.5836093,
43,3,3,Pred,Different,1453.262111,5429.101639,6499.900519,681,5046.638408,1070.798881,389.7988807,
43,3,3,Pred,Different,1455.796296,5188.226196,6219.771008,651,4763.974712,1031.544811,380.5448111,
43,3,3,Pred,Different,1450.405776,5730.092643,6842.783579,742,5392.377803,1112.690936,370.6909359,
43,3,3,Pred,Different,1437.593226,5441.405926,6269.578232,531,4831.985006,828.1723059,297.1723059,
43,3,3,Pred,Different,1616.404177,5409.396242,6433.152974,775,4816.748797,1023.756732,248.7567315,
43,3,3,Pred,Different,1491.712514,5303.233071,11400.18673,553,9908.474215,6096.953657,0,
44,3,3,Pred,Different,1497.203966,5557.149589,7825.071957,399,6327.867991,2267.922368,1868.922368,
44,3,3,Pred,Different,1490.067123,5203.200108,6597.438637,445,5107.371514,1394.238529,949.2385292,
44,3,3,Pred,Different,1492.456566,5444.749933,6838.474717,725,5346.018151,1393.724784,668.7247841,
44,3,3,Pred,Different,1664.310299,5314.209225,6196.03117,555,4531.72087,881.8219448,326.8219448,
44,3,3,Pred,Different,1477.998642,5215.268886,6155.864704,651,4677.866062,940.5958173,289.5958173,
44,3,3,Pred,Different,1484.773322,5457.654993,6748.58077,1009,5263.807448,1290.925777,281.925777,
44,3,3,Pred,Different,1651.635074,5422.330458,6343.39753,775,4691.762455,921.067072,146.067072,
44,3,3,Pred,Different,1498.959572,5779.612188,10116.95337,742,8617.9938,4337.341185,0,
46,3,3,Pred,Different,1480.902206,5192.424368,6254.196945,445,4773.294739,1061.772577,616.7725771,
46,3,3,Pred,Different,1462.050502,5198.268684,6431.734545,651,4969.684043,1233.465861,582.4658605,
46,3,3,Pred,Different,1495.856787,5555.372496,6530.911674,399,5035.054888,975.5391778,576.5391778,
46,3,3,Pred,Different,1663.279046,5316.867712,6396.346218,555,4733.067172,1079.478506,524.4785056,
46,3,3,Pred,Different,1504.8421,5512.190543,6331.40324,531,4826.56114,819.2126972,288.2126972,
46,3,3,Pred,Different,1497.606507,5285.556853,6120.283041,553,4622.676534,834.7261877,281.7261877,
46,3,3,Pred,Different,1462.213602,5432.941848,6652.439546,1009,5190.225944,1219.497698,210.4976977,
46,3,3,Pred,Different,1656.117593,5452.391106,6358.71584,775,4702.598247,906.3247341,131.3247341,
46,3,3,Pred,Different,1492.622288,5370.130157,6094.136532,595,4601.514245,724.0063753,129.0063753,
46,3,3,Pred,Different,1492.074693,5422.090093,6238.708242,725,4746.633549,816.618149,91.618149,
46,3,3,Pred,Different,1480.044175,5765.088245,6541.974099,742,5061.929924,776.8858543,34.88585433,
46,3,3,Pred,Different,1479.189929,5503.527153,8261.373713,681,6782.183784,2757.84656,0,
47,3,3,Pred,Different,1473.360431,5186.159907,6328.555028,445,4855.194597,1142.395121,697.3951212,
47,3,3,Pred,Different,1677.610596,5349.330516,6546.756894,555,4869.146298,1197.426379,642.4263785,
47,3,3,Pred,Different,1476.548941,5538.657105,6531.890759,399,5055.341818,993.2336541,594.2336541,
47,3,3,Pred,Different,1465.16203,5451.93029,7045.841416,1009,5580.679386,1593.911126,584.9111255,
47,3,3,Pred,Different,1478.312814,5479.857205,6506.023986,531,5027.711173,1026.166781,495.1667811,
47,3,3,Pred,Different,1514.169824,5379.583474,6463.104439,595,4948.934614,1083.520965,488.5209649,
47,3,3,Pred,Different,1481.89651,5219.232601,6344.239816,651,4862.343306,1125.007215,474.007215,
47,3,3,Pred,Different,1494.860429,5283.877431,6304.435401,553,4809.574971,1020.55797,467.5579697,
47,3,3,Pred,Different,1687.754585,5379.200143,6388.362482,558,4700.607897,1009.162339,451.1623394,
47,3,3,Pred,Different,1638.145167,5435.739832,6657.8492,775,5019.704032,1222.109368,447.1093676,
47,3,3,Pred,Different,1479.036187,5453.62903,6534.606394,681,5055.570207,1080.977364,399.9773637,
47,3,3,Pred,Different,1509.015891,5438.790559,6527.765666,725,5018.749774,1088.975107,363.9751068,
47,3,3,Pred,Different,1490.510456,5774.75874,6702.56567,742,5212.055214,927.80693,185.80693,
1,3,4,Unpred,Different,1448.584341,5243.603677,6732.418956,553,5283.834615,1488.815278,935.8152782,No
1,3,4,Unpred,Different,1612.074127,5403.764501,7080.090772,775,5468.016645,1676.326271,901.3262708,No
1,3,4,Unpred,Different,1499.927357,5207.540078,6556.685063,539,5056.757706,1349.144985,810.1449848,No
1,3,4,Unpred,Different,1632.308001,5733.144757,7266.167844,742,5633.859844,1533.023087,791.0230867,Yes
1,3,4,Unpred,Different,1784.800479,5461.328872,6875.847258,681,5091.046779,1414.518387,733.5183865,No
1,3,4,Unpred,Different,1461.443627,5285.200811,6683.480512,715,5222.036884,1398.279701,683.2797013,Yes
1,3,4,Unpred,Different,1476.633859,5598.522439,6680.260049,469,5203.62619,1081.73761,612.7376101,No
1,3,4,Unpred,Different,1479.017171,5363.010422,6338.76853,447,4859.751359,975.7581084,528.7581084,No
1,3,4,Unpred,Different,1470.849008,5115.85744,6174.085694,572,4703.236687,1058.228255,486.2282545,No
1,3,4,Unpred,Different,1454.994714,5444.076228,6930.915702,1009,5475.920988,1486.839474,477.8394737,No
1,3,4,Unpred,Different,1657.48583,5582.315665,6619.063168,590,4961.577338,1036.747504,446.7475035,No
1,3,4,Unpred,Different,1471.072185,5190.075886,6222.910068,651,4751.837883,1032.834182,381.8341818,No
1,3,4,Unpred,Different,1468.314245,5219.187771,5965.630264,399,4497.316018,746.4424927,347.4424927,No
1,3,4,Unpred,Different,1488.532015,5236.206401,6068.548662,647,4580.016647,832.3422611,185.3422611,No
1,3,4,Unpred,Different,1464.296309,5550.051597,6426.564366,739,4962.268058,876.5127691,137.5127691,No
2,3,4,Unpred,Different,1640.943114,5783.135863,9972.957264,742,8332.01415,4189.821401,,y
2,3,4,Unpred,Different,1654.865255,5328.522071,7848.534318,555,6193.669063,2520.012247,1965.012247,n 
2,3,4,Unpred,Different,1479.311903,5192.586362,6858.658239,445,5379.346337,1666.071877,1221.071877,y
2,3,4,Unpred,Different,1488.597491,5474.749937,6670.848071,531,5182.250579,1196.098133,665.0981333,n
2,3,4,Unpred,Different,1644.688657,5452.162737,6747.770555,681,5103.081898,1295.607818,614.6078182,n
2,3,4,Unpred,Different,1468.728735,5333.624987,6517.261603,595,5048.532868,1183.636616,588.6366163,n
2,3,4,Unpred,Different,1473.76503,5404.432338,6711.848872,725,5238.083842,1307.416534,582.4165341,n 
2,3,4,Unpred,Different,1494.504739,5216.666486,6209.938333,651,4715.433595,993.2718473,342.2718473,n
2,3,4,Unpred,Different,1472.814434,5441.971344,6484.01964,1009,5011.205206,1042.048295,33.0482955,n
6,3,4,Unpred,Different,1479.79192,5192.199861,7452.791043,445,5972.999123,2260.591182,1815.591182,n
6,3,4,Unpred,Different,1493.875165,5554.092347,7106.349572,399,5612.474407,1552.257225,1153.257225,n
6,3,4,Unpred,Different,1457.89149,5321.444553,7055.908046,595,5598.016556,1734.463494,1139.463494,n
6,3,4,Unpred,Different,1472.313212,5404.475749,6967.922042,725,5495.60883,1563.446293,838.4462932,n
6,3,4,Unpred,Different,1684.592169,5321.039907,6662.134861,555,4977.542692,1341.094954,786.0949543,mummy pig
6,3,4,Unpred,Different,1664.794797,5784.830086,7134.343487,742,5469.54869,1349.513401,607.5134006,mickey mouse no
6,3,4,Unpred,Different,1505.053977,5219.295968,6058.740847,651,4553.68687,839.4448794,188.4448794,n
7,3,4,Unpred,Different,1498.727718,5132.025556,8772.23576,572,7273.508042,3640.210204,,n
7,3,4,Unpred,Different,1504.301918,5628.521066,8728.811089,469,7224.509171,3100.290023,,n
7,3,4,Unpred,Different,1496.088555,5376.206493,7141.538327,447,5645.449772,1765.331834,1318.331834,n
7,3,4,Unpred,Different,1483.575311,5366.138196,6990.471072,558,5506.895761,1624.332876,1066.332876,n
7,3,4,Unpred,Different,1493.712078,5260.251764,6589.528997,647,5095.816919,1329.277234,682.2772335,n
7,3,4,Unpred,Different,1650.229833,5265.911012,6470.955913,551,4820.72608,1205.044902,654.0449015,n
7,3,4,Unpred,Different,1496.072677,5442.180544,6473.350621,707,4977.277944,1031.170078,324.1700777,n
8,3,4,Unpred,Different,1475.169098,5535.661506,7190.517145,399,5715.348047,1654.855638,1255.855638,n
8,3,4,Unpred,Different,1482.579757,5277.096578,6620.675386,595,5138.095629,1343.578809,748.5788085,y
8,3,4,Unpred,Different,1582.561438,5346.560919,6506.015008,447,4923.45357,1159.454089,712.4540895,y
8,3,4,Unpred,Different,1663.508629,5336.447847,6509.028554,555,4845.519925,1172.580707,617.5807068,n
8,3,4,Unpred,Different,1467.172129,5430.719115,7009.919416,1009,5542.747287,1579.200301,570.2003011,mmmmm
8,3,4,Unpred,Different,1425.060391,5057.372304,6134.826235,572,4709.765843,1077.45393,505.4539304,y
8,3,4,Unpred,Different,1649.62866,5457.449183,6629.249163,681,4979.620504,1171.79998,490.7999801,y
8,3,4,Unpred,Different,1469.255777,5258.453482,6390.699273,647,4921.443496,1132.245791,485.2457909,y
8,3,4,Unpred,Different,1621.216064,5239.453279,6273.594794,551,4652.37873,1034.141515,483.1415155,y
8,3,4,Unpred,Different,1460.252674,5173.768751,6085.720729,445,4625.468056,911.9519782,466.9519782,y
8,3,4,Unpred,Different,1628.782138,5747.546042,6935.581504,742,5306.799366,1188.035462,446.0354615,y
8,3,4,Unpred,Different,1452.15723,5337.344989,6226.537862,558,4774.380632,889.1928734,331.1928734,n
8,3,4,Unpred,Different,1484.720222,5434.047758,6163.281999,531,4678.561777,729.2342406,198.2342406,y
8,3,4,Unpred,Different,1490.932151,5420.157073,6197.500825,725,4706.568674,777.3437513,52.34375134,y
9,3,4,Unpred,Different,1467.849889,5180.122679,9743.646071,445,8275.796182,4563.523392,,y
9,3,4,Unpred,Different,1477.461037,5111.571776,8525.945353,572,7048.484317,3414.373577,,n
9,3,4,Unpred,Different,1640.996169,5259.177712,7147.770139,551,5506.773971,1888.592428,1337.592428,n
9,3,4,Unpred,Different,1671.945643,5483.220725,7499.241117,681,5827.295473,2016.020391,1335.020391,n
9,3,4,Unpred,Different,1498.267963,5386.087265,7252.191631,595,5753.923668,1866.104366,1271.104366,y
9,3,4,Unpred,Different,1494.238564,5555.234746,7151.946474,399,5657.70791,1596.711728,1197.711728,y
9,3,4,Unpred,Different,1510.357952,5500.34397,7128.219408,531,5617.861456,1627.875438,1096.875438,n
9,3,4,Unpred,Different,1640.622811,5760.917176,7591.474232,742,5950.851421,1830.557056,1088.557056,n
9,3,4,Unpred,Different,1496.695954,5285.605084,6915.087465,553,5418.391511,1629.482381,1076.482381,n
9,3,4,Unpred,Different,1670.453342,5340.816356,6844.616177,555,5174.162836,1503.799821,948.7998209,n
9,3,4,Unpred,Different,1515.410214,5394.399836,6767.659197,447,5252.248983,1373.259361,926.2593612,n
9,3,4,Unpred,Different,1642.075707,5438.468883,6890.316617,775,5248.24091,1451.847734,676.8477344,n
9,3,4,Unpred,Different,1475.239175,5436.47028,6943.660864,1009,5468.421689,1507.190584,498.1905839,n
9,3,4,Unpred,Different,1509.205295,5232.813185,6323.115873,651,4813.910578,1090.302688,439.3026876,n
9,3,4,Unpred,Different,1495.60801,5449.49085,6543.041779,725,5047.433769,1093.550929,368.5509288,n
9,3,4,Unpred,Different,1487.080874,5432.870669,6500.193143,707,5013.11227,1067.322475,360.3224746,n
11,3,4,Unpred,Different,1486.653907,5498.948038,7188.172522,531,5701.518615,1689.224484,1158.224484,Yes
11,3,4,Unpred,Different,1614.932529,5217.444329,6817.957855,551,5203.025326,1600.513526,1049.513526,Yes
11,3,4,Unpred,Different,1469.758585,5412.063001,6850.723855,707,5380.965269,1438.660853,731.6608533,Yes
11,3,4,Unpred,Different,1673.793058,5781.372266,7212.801384,742,5539.008326,1431.429118,689.429118,Yes
11,3,4,Unpred,Different,1497.970571,5214.280335,6303.390254,445,4805.419682,1089.109919,644.1099187,Yes
11,3,4,Unpred,Different,1630.608113,5306.586466,6471.113959,555,4840.505847,1164.527494,609.5274935,Yes
11,3,4,Unpred,Different,1667.212634,5433.351899,6596.022011,681,4928.809377,1162.670112,481.670112,Yes
11,3,4,Unpred,Different,1495.588868,5364.390527,6416.299997,595,4920.711129,1051.909471,456.9094705,Yes
11,3,4,Unpred,Different,1618.482115,5574.51312,6976.021592,1009,5357.539477,1401.508472,392.5084718,Yes
12,3,4,Unpred,Different,1542.167949,5377.687666,12503.11007,595,10960.94212,7125.422401,,n
12,3,4,Unpred,Different,1500.354425,5560.99823,8092.807336,399,6592.452911,2531.809106,,n
12,3,4,Unpred,Different,1484.730408,5206.359401,7694.332817,651,6209.60241,2487.973416,1836.973416,n
12,3,4,Unpred,Different,1644.334001,5439.152092,7127.049248,775,5482.715247,1687.897157,912.8971566,n
12,3,4,Unpred,Different,1482.991548,5195.883676,6267.879579,445,4784.888031,1071.995903,626.9959026,y
12,3,4,Unpred,Different,1500.65881,5289.704186,6399.859312,553,4899.200502,1110.155126,557.1551264,n
12,3,4,Unpred,Different,1675.029214,5508.073522,6656.945685,681,4981.916471,1148.872163,467.872163,n
12,3,4,Unpred,Different,1491.136511,5420.282106,6554.055768,725,5062.919257,1133.773662,408.7736624,n
12,3,4,Unpred,Different,1493.942899,5510.253809,6419.091299,531,4925.1484,908.8374897,377.8374897,n
12,3,4,Unpred,Different,1501.834347,5461.637662,6651.296573,1009,5149.462226,1189.658911,180.6589112,n
13,3,4,Unpred,Different,1491.045796,5574.487728,8321.619429,399,6830.573633,2747.1317,,n
13,3,4,Unpred,Different,1626.993257,5745.958679,8085.896362,742,6458.903105,2339.937683,1597.937683,n
13,3,4,Unpred,Different,1471.193383,5184.497969,7142.602866,445,5671.409482,1958.104897,1513.104897,n
13,3,4,Unpred,Different,1658.177541,5444.164167,7305.081866,681,5646.904325,1860.917699,1179.917699,n
13,3,4,Unpred,Different,1495.81574,5358.488457,7014.777694,595,5518.961954,1656.289237,1061.289237,n
13,3,4,Unpred,Different,1642.566416,5316.239504,6846.359059,555,5203.792643,1530.119554,975.1195543,n
13,3,4,Unpred,Different,1500.285985,5465.815625,7231.527837,1009,5731.241852,1765.712212,756.7122121,n
13,3,4,Unpred,Different,1490.761756,5503.209146,6757.084218,531,5266.322462,1253.875072,722.8750722,n
13,3,4,Unpred,Different,1657.634977,5453.100769,6895.322614,775,5237.687638,1442.221845,667.2218452,n
13,3,4,Unpred,Different,1517.984206,5448.678815,6709.139326,725,5191.155119,1260.460511,535.460511,n
13,3,4,Unpred,Different,1487.264925,5210.561623,6385.636877,651,4898.371952,1175.075254,524.0752543,n
13,3,4,Unpred,Different,1505.061882,5293.983191,6355.753037,553,4850.691155,1061.769846,508.7698461,n
