Participant,Condition,Pred,Match,Length Type,Start Time,Onset of 1st syllable in character name ,Time to say character name ,Time to respond ,Start time - time to respond,Onset of 1st syllable - time to respond,Onset of 1st syllable - time to say character name - response time,Start Time ms,Onset of 1st syllable in character name ms,Response Time,Time to Say Character Name,Start time - time to respond ms,Onset of 1st syllable - time to respond ms,RTms,Response?,Disfluent?,Incorrect?
1,2,Unpred,Match,Short,1.631670462,5.191384469,6.404663026,0.651,4.772992564,1.213278557,0.562278557,1631.670462,5191.384469,6404.663026,651,4772.992564,1213.278557,562.2785572,No,,
1,2,Unpred,Match,Short,1.446921232,5.08436973,6.236502738,0.572,4.789581506,1.152133008,0.580133008,1446.921232,5084.36973,6236.502738,572,4789.581506,1152.133008,580.1330084,No,,
1,2,Unpred,Match,Short,1.464613059,5.467619558,6.731684417,0.531,5.267071358,1.264064859,0.733064859,1464.613059,5467.619558,6731.684417,531,5267.071358,1264.064859,733.0648593,No,,
1,2,Unpred,Match,Long,1.695719142,5.378644251,7.520753753,1.302,5.825034611,2.142109502,0.840109502,1695.719142,5378.644251,7520.753753,1302,5825.034611,2142.109502,840.1095021,No,,
1,2,Unpred,Match,Long,1.47613399,5.412660448,7.250707789,0.931,5.774573799,1.838047341,0.907047341,1476.13399,5412.660448,7250.707789,931,5774.573799,1838.047341,907.0473409,No,,
1,2,Unpred,Match,Short,1.683481736,5.56900106,8.181573335,0.739,6.498091599,2.612572275,1.873572275,1683.481736,5569.00106,8181.573335,739,6498.091599,2612.572275,1873.572275,No,,
1,3,Pred,Mismatch,Short,1.475392127,5.442025714,6.258942543,1.009,4.783550416,0.816916829,-0.192083171,1475.392127,5442.025714,6258.942543,1009,4783.550416,816.916829,-192.083171,Yes,,
1,3,Pred,Mismatch,Short,1.501532295,5.548649284,6.287268921,0.739,4.785736626,0.738619637,-0.000380363,1501.532295,5548.649284,6287.268921,739,4785.736626,738.6196373,-0.380362728,Yes,,
1,3,Pred,Mismatch,Short,1.614898663,5.28128961,5.841796464,0.555,4.226897801,0.560506853,0.005506853,1614.898663,5281.28961,5841.796464,555,4226.897801,560.5068535,5.506853468,Yes,,
1,3,Pred,Mismatch,Short,1.45306422,5.379767685,6.125681504,0.725,4.672617284,0.74591382,0.02091382,1453.06422,5379.767685,6125.681504,725,4672.617284,745.9138196,20.91381962,Yes,,
1,3,Pred,Mismatch,Short,1.483746039,5.196114813,5.766551966,0.539,4.282805927,0.570437153,0.031437153,1483.746039,5196.114813,5766.551966,539,4282.805927,570.4371531,31.43715306,Yes,,
1,3,Pred,Mismatch,Short,1.624162225,5.239005236,5.947417423,0.647,4.323255198,0.708412187,0.061412187,1624.162225,5239.005236,5947.417423,647,4323.255198,708.4121873,61.41218732,Yes,,
1,3,Pred,Mismatch,Short,1.446211792,5.424355839,6.241296135,0.681,4.795084343,0.816940296,0.135940296,1446.211792,5424.355839,6241.296135,681,4795.084343,816.9402955,135.9402955,Yes,,
1,3,Pred,Mismatch,Short,1.47162279,5.75072457,6.645700106,0.742,5.174077316,0.894975536,0.152975536,1471.62279,5750.72457,6645.700106,742,5174.077316,894.9755357,152.9755357,Yes,,
1,3,Pred,Mismatch,Short,1.464314799,5.567312803,6.292564613,0.469,4.828249815,0.72525181,0.25625181,1464.314799,5567.312803,6292.564613,469,4828.249815,725.2518104,256.2518104,Yes,,
1,3,Pred,Mismatch,Short,1.444228549,5.183516232,6.113008495,0.651,4.668779947,0.929492263,0.278492263,1444.228549,5183.516232,6113.008495,651,4668.779947,929.4922633,278.4922633,Yes,,
1,3,Pred,Mismatch,Short,1.47586051,5.352775432,6.347952019,0.595,4.872091509,0.995176586,0.400176586,1475.86051,5352.775432,6347.952019,595,4872.091509,995.1765863,400.1765863,Yes,,
1,3,Pred,Mismatch,Short,1.45688856,5.544530083,6.351947567,0.399,4.895059006,0.807417483,0.408417483,1456.88856,5544.530083,6351.947567,399,4895.059006,807.4174834,408.4174834,Yes,,
1,3,Pred,Mismatch,Short,1.647400011,5.433880386,6.864559356,0.775,5.217159345,1.430678971,0.655678971,1647.400011,5433.880386,6864.559356,775,5217.159345,1430.678971,655.6789707,Yes,,
1,3,Pred,Mismatch,Short,1.618866568,5.325390349,6.540489632,0.558,4.921623064,1.215099283,0.657099283,1618.866568,5325.390349,6540.489632,558,4921.623064,1215.099283,657.0992828,Yes,y,Disfluent response (uhmmm-yeah); coded onset of uhmm
1,3,Pred,Mismatch,Short,1.443244627,5.247620001,6.464624347,0.551,5.02137972,1.217004346,0.666004346,1443.244627,5247.620001,6464.624347,551,5021.37972,1217.004346,666.0043459,Yes,,
1,3,Pred,Mismatch,Short,1.467446703,5.239403092,6.517364436,0.553,5.049917733,1.277961344,0.724961344,1467.446703,5239.403092,6517.364436,553,5049.917733,1277.961344,724.9613439,Yes,,
1,3,Pred,Mismatch,Short,1.627886729,5.201981818,6.882996151,0.399,5.255109421,1.681014333,1.282014333,1627.886729,5201.981818,6882.996151,399,5255.109421,1681.014333,1282.014333,Yes,,
1,3,Pred,Mismatch,Short,1.635615875,5.548754685,7.617448411,0.59,5.981832536,2.068693726,1.478693726,1635.615875,5548.754685,7617.448411,590,5981.832536,2068.693726,1478.693726,Yes,,
1,4,Unpred,Mismatch,Short,1.464296309,5.550051597,6.426564366,0.739,4.962268058,0.876512769,0.137512769,1464.296309,5550.051597,6426.564366,739,4962.268058,876.5127691,137.5127691,No,,
1,4,Unpred,Mismatch,Short,1.488532015,5.236206401,6.068548662,0.647,4.580016647,0.832342261,0.185342261,1488.532015,5236.206401,6068.548662,647,4580.016647,832.3422611,185.3422611,No,,
1,4,Unpred,Mismatch,Short,1.468314245,5.219187771,5.965630264,0.399,4.497316018,0.746442493,0.347442493,1468.314245,5219.187771,5965.630264,399,4497.316018,746.4424927,347.4424927,No,,
1,4,Unpred,Mismatch,Short,1.471072185,5.190075886,6.222910068,0.651,4.751837883,1.032834182,0.381834182,1471.072185,5190.075886,6222.910068,651,4751.837883,1032.834182,381.8341818,No,,
1,4,Unpred,Mismatch,Short,1.65748583,5.582315665,6.619063168,0.59,4.961577338,1.036747504,0.446747504,1657.48583,5582.315665,6619.063168,590,4961.577338,1036.747504,446.7475035,No,,
1,4,Unpred,Mismatch,Short,1.454994714,5.444076228,6.930915702,1.009,5.475920988,1.486839474,0.477839474,1454.994714,5444.076228,6930.915702,1009,5475.920988,1486.839474,477.8394737,No,,
1,4,Unpred,Mismatch,Short,1.470849008,5.11585744,6.174085694,0.572,4.703236687,1.058228255,0.486228255,1470.849008,5115.85744,6174.085694,572,4703.236687,1058.228255,486.2282545,No,,
1,4,Unpred,Mismatch,Short,1.479017171,5.363010422,6.33876853,0.447,4.859751359,0.975758108,0.528758108,1479.017171,5363.010422,6338.76853,447,4859.751359,975.7581084,528.7581084,No,,
1,4,Unpred,Mismatch,Short,1.476633859,5.598522439,6.680260049,0.469,5.20362619,1.08173761,0.61273761,1476.633859,5598.522439,6680.260049,469,5203.62619,1081.73761,612.7376101,No,,
1,4,Unpred,Mismatch,Short,1.461443627,5.285200811,6.683480512,0.715,5.222036884,1.398279701,0.683279701,1461.443627,5285.200811,6683.480512,715,5222.036884,1398.279701,683.2797013,Yes,y,"Child first says yes, then corrects to no; marked the onset of yes"
1,4,Unpred,Mismatch,Short,1.784800479,5.461328872,6.875847258,0.681,5.091046779,1.414518387,0.733518387,1784.800479,5461.328872,6875.847258,681,5091.046779,1414.518387,733.5183865,No,,
1,4,Unpred,Mismatch,Short,1.632308001,5.733144757,7.266167844,0.742,5.633859844,1.533023087,0.791023087,1632.308001,5733.144757,7266.167844,742,5633.859844,1533.023087,791.0230867,Yes,,
1,4,Unpred,Mismatch,Short,1.499927357,5.207540078,6.556685063,0.539,5.056757706,1.349144985,0.810144985,1499.927357,5207.540078,6556.685063,539,5056.757706,1349.144985,810.1449848,No,,
1,4,Unpred,Mismatch,Short,1.612074127,5.403764501,7.080090772,0.775,5.468016645,1.676326271,0.901326271,1612.074127,5403.764501,7080.090772,775,5468.016645,1676.326271,901.3262708,No,,
1,4,Unpred,Mismatch,Short,1.448584341,5.243603677,6.732418956,0.553,5.283834615,1.488815278,0.935815278,1448.584341,5243.603677,6732.418956,553,5283.834615,1488.815278,935.8152782,No,,
2,1,Pred,Match,Long,1.49677632,5.314270762,6.246666566,0.891,4.749890246,0.932395804,0.041395804,1496.77632,5314.270762,6246.666566,891,4749.890246,932.3958041,41.39580411,y,,
2,1,Pred,Match,Long,1.643174512,5.256562695,6.240203445,0.927,4.597028933,0.98364075,0.05664075,1643.174512,5256.562695,6240.203445,927,4597.028933,983.6407499,56.64074991,y,,
2,1,Pred,Match,Short,1.47351046,5.4213939,6.498499855,1.009,5.024989396,1.077105955,0.068105955,1473.51046,5421.3939,6498.499855,1009,5024.989396,1077.105955,68.10595508,y,,
2,1,Pred,Match,Long,1.633500754,5.363824113,6.438669111,0.948,4.805168357,1.074844998,0.126844998,1633.500754,5363.824113,6438.669111,948,4805.168357,1074.844998,126.8449979,y,,
2,1,Pred,Match,Short,1.646325738,5.319555057,6.009141676,0.555,4.362815939,0.689586619,0.134586619,1646.325738,5319.555057,6009.141676,555,4362.815939,689.5866194,134.5866194,y,,
2,1,Pred,Match,Long,1.46579994,5.508010751,6.914845865,1.269,5.449045925,1.406835114,0.137835114,1465.79994,5508.010751,6914.845865,1269,5449.045925,1406.835114,137.8351137,y,,
2,1,Pred,Match,Long,1.638610238,5.238007278,6.271040344,0.81,4.632430106,1.033033066,0.223033066,1638.610238,5238.007278,6271.040344,810,4632.430106,1033.033066,223.0330661,y,,
2,1,Pred,Match,Short,1.439821719,5.425154322,6.482486309,0.707,5.04266459,1.057331987,0.350331987,1439.821719,5425.154322,6482.486309,707,5042.66459,1057.331987,350.3319873,y,,
2,1,Pred,Match,Short,1.482133753,5.775843248,7.339307923,0.742,5.85717417,1.563464675,0.821464675,1482.133753,5775.843248,7339.307923,742,5857.17417,1563.464675,821.4646755,y,,
2,1,Pred,Match,Short,1.608509742,5.419278146,7.282631054,0.681,5.674121312,1.863352907,1.182352907,1608.509742,5419.278146,7282.631054,681,5674.121312,1863.352907,1182.352907,n,,
2,1,Pred,Match,Short,1.451281382,5.410706099,7.750251212,0.775,6.29896983,2.339545113,1.564545113,1451.281382,5410.706099,7750.251212,775,6298.96983,2339.545113,1564.545113,y,,
2,1,Pred,Match,Short,1.547578194,5.608601952,8.328628295,0.399,6.781050101,2.720026343,2.321026343,1547.578194,5608.601952,8328.628295,399,6781.050101,2720.026343,2321.026343,y,,
2,2,Unpred,Match,Long,1.626006687,5.360348124,6.858767569,1.302,5.232760882,1.498419445,0.196419445,1626.006687,5360.348124,6858.767569,1302,5232.760882,1498.419445,196.419445,n,,
2,2,Unpred,Match,Long,1.481953719,5.163437644,6.361471891,0.98,4.879518172,1.198034247,0.218034247,1481.953719,5163.437644,6361.471891,980,4879.518172,1198.034247,218.034247,n,,
2,2,Unpred,Match,Long,1.493787351,5.584832012,7.108711834,1.273,5.614924483,1.523879822,0.250879822,1493.787351,5584.832012,7108.711834,1273,5614.924483,1523.879822,250.8798216,n,,
2,2,Unpred,Match,Long,1.506512808,5.425510393,6.626793109,0.86,5.120280301,1.201282716,0.341282716,1506.512808,5425.510393,6626.793109,860,5120.280301,1201.282716,341.2827163,n,,
2,2,Unpred,Match,Long,1.48248301,5.429116783,6.949941366,1.177,5.467458355,1.520824582,0.343824582,1482.48301,5429.116783,6949.941366,1177,5467.458355,1520.824582,343.8245822,n,,
2,2,Unpred,Match,Short,1.453612153,5.457392995,6.356224985,0.531,4.902612832,0.89883199,0.36783199,1453.612153,5457.392995,6356.224985,531,4902.612832,898.8319901,367.8319901,n,,
2,2,Unpred,Match,Long,1.654829062,5.357642836,6.552813766,0.804,4.897984704,1.19517093,0.39117093,1654.829062,5357.642836,6552.813766,804,4897.984704,1195.17093,391.1709303,y,,
2,2,Unpred,Match,Short,1.480171343,5.26848408,6.233796438,0.553,4.753625095,0.965312357,0.412312357,1480.171343,5268.48408,6233.796438,553,4753.625095,965.3123573,412.3123573,n,,
2,2,Unpred,Match,Long,1.494052679,5.32032941,6.855757141,0.923,5.361704462,1.535427731,0.612427731,1494.052679,5320.32941,6855.757141,923,5361.704462,1535.427731,612.4277313,n,,
2,2,Unpred,Match,Short,1.479424964,5.177822536,6.266871803,0.445,4.787446839,1.089049267,0.644049267,1479.424964,5177.822536,6266.871803,445,4787.446839,1089.049267,644.049267,n,,
2,2,Unpred,Match,Short,1.501395528,5.429138948,7.062720467,0.725,5.561324939,1.633581519,0.908581519,1501.395528,5429.138948,7062.720467,725,5561.324939,1633.581519,908.5815185,y,,
2,3,Pred,Mismatch,Short,1.489128717,5.450092355,6.502188275,1.009,5.013059558,1.05209592,0.04309592,1489.128717,5450.092355,6502.188275,1009,5013.059558,1052.09592,43.09592026,y,,
2,3,Pred,Mismatch,Short,1.452929596,5.241073838,5.990600607,0.553,4.537671011,0.749526769,0.196526769,1452.929596,5241.073838,5990.600607,553,4537.671011,749.5267691,196.5267691,y,,
2,3,Pred,Mismatch,Short,1.667714899,5.32150647,6.140011222,0.555,4.472296323,0.818504752,0.263504752,1667.714899,5321.50647,6140.011222,555,4472.296323,818.5047515,263.5047515,y,,
2,3,Pred,Mismatch,Short,1.473396331,5.187185283,6.0297048,0.445,4.556308468,0.842519516,0.397519516,1473.396331,5187.185283,6029.7048,445,4556.308468,842.5195162,397.5195162,y,,
2,3,Pred,Mismatch,Short,1.467052981,5.22722522,6.365211233,0.651,4.898158252,1.137986013,0.486986013,1467.052981,5227.22522,6365.211233,651,4898.158252,1137.986013,486.9860131,y,,
2,3,Pred,Mismatch,Short,1.589817965,5.423080157,6.706401395,0.775,5.11658343,1.283321238,0.508321238,1589.817965,5423.080157,6706.401395,775,5116.58343,1283.321238,508.3212377,y,,
2,3,Pred,Mismatch,Short,1.482252495,5.543301962,6.518868771,0.399,5.036616277,0.975566809,0.576566809,1482.252495,5543.301962,6518.868771,399,5036.616277,975.566809,576.566809,y,,
2,3,Pred,Mismatch,Short,1.464507247,5.751082231,7.12954107,0.742,5.665033823,1.37845884,0.63645884,1464.507247,5751.082231,7129.54107,742,5665.033823,1378.45884,636.4588397,y,,
2,3,Pred,Mismatch,Short,1.467493154,5.331311113,6.66187001,0.595,5.194376856,1.330558897,0.735558897,1467.493154,5331.311113,6661.87001,595,5194.376856,1330.558897,735.558897,n,,
2,3,Pred,Mismatch,Short,1.465488245,5.438249237,7.021323987,0.681,5.555835742,1.58307475,0.90207475,1465.488245,5438.249237,7021.323987,681,5555.835742,1583.07475,902.0747497,n,,
2,3,Pred,Mismatch,Short,1.48293177,5.413079479,7.389483135,0.725,5.906551365,1.976403656,1.251403656,1482.93177,5413.079479,7389.483135,725,5906.551365,1976.403656,1251.403656,y,,
2,4,Unpred,Mismatch,Short,1.472814434,5.441971344,6.48401964,1.009,5.011205206,1.042048295,0.033048295,1472.814434,5441.971344,6484.01964,1009,5011.205206,1042.048295,33.0482955,n,,
2,4,Unpred,Mismatch,Short,1.494504739,5.216666486,6.209938333,0.651,4.715433595,0.993271847,0.342271847,1494.504739,5216.666486,6209.938333,651,4715.433595,993.2718473,342.2718473,n,,
2,4,Unpred,Mismatch,Short,1.47376503,5.404432338,6.711848872,0.725,5.238083842,1.307416534,0.582416534,1473.76503,5404.432338,6711.848872,725,5238.083842,1307.416534,582.4165341,n ,,
2,4,Unpred,Mismatch,Short,1.468728735,5.333624987,6.517261603,0.595,5.048532868,1.183636616,0.588636616,1468.728735,5333.624987,6517.261603,595,5048.532868,1183.636616,588.6366163,n,,
2,4,Unpred,Mismatch,Short,1.644688657,5.452162737,6.747770555,0.681,5.103081898,1.295607818,0.614607818,1644.688657,5452.162737,6747.770555,681,5103.081898,1295.607818,614.6078182,n,,
2,4,Unpred,Mismatch,Short,1.488597491,5.474749937,6.670848071,0.531,5.182250579,1.196098133,0.665098133,1488.597491,5474.749937,6670.848071,531,5182.250579,1196.098133,665.0981333,n,,
2,4,Unpred,Mismatch,Short,1.479311903,5.192586362,6.858658239,0.445,5.379346337,1.666071877,1.221071877,1479.311903,5192.586362,6858.658239,445,5379.346337,1666.071877,1221.071877,y,,
2,4,Unpred,Mismatch,Short,1.654865255,5.328522071,7.848534318,0.555,6.193669063,2.520012247,1.965012247,1654.865255,5328.522071,7848.534318,555,6193.669063,2520.012247,1965.012247,n ,,
2,4,Unpred,Mismatch,Short,1.640943114,5.783135863,9.972957264,0.742,8.33201415,4.189821401,3.447821401,1640.943114,5783.135863,9972.957264,742,8332.01415,4189.821401,3447.821401,y,,
6,1,Pred,Match,Long,1.690720844,5.443066603,6.416308776,0.948,4.725587933,0.973242173,0.025242173,1690.720844,5443.066603,6416.308776,948,4725.587933,973.242173,25.24217305,y,,
6,1,Pred,Match,Long,1.650016847,5.276346582,6.291113342,0.824,4.641096495,1.014766759,0.190766759,1650.016847,5276.346582,6291.113342,824,4641.096495,1014.766759,190.7667593,y,,
6,1,Pred,Match,Long,1.464745406,5.478769088,7.008067498,1.269,5.543322092,1.529298411,0.260298411,1464.745406,5478.769088,7008.067498,1269,5543.322092,1529.298411,260.2984107,y,,
6,1,Pred,Match,Long,1.662335478,5.249058862,6.438269191,0.927,4.775933713,1.189210329,0.262210329,1662.335478,5249.058862,6438.269191,927,4775.933713,1189.210329,262.2103289,y,,
6,1,Pred,Match,Long,1.634876177,5.247034464,6.323029376,0.81,4.688153199,1.075994912,0.265994912,1634.876177,5247.034464,6323.029376,810,4688.153199,1075.994912,265.9949124,y,,
6,1,Pred,Match,Short,1.492165847,5.763262515,6.923751148,0.742,5.431585301,1.160488634,0.418488634,1492.165847,5763.262515,6923.751148,742,5431.585301,1160.488634,418.488634,y,,
6,1,Pred,Match,Short,1.476997755,5.435528308,6.634923195,0.775,5.15792544,1.199394888,0.424394888,1476.997755,5435.528308,6634.923195,775,5157.92544,1199.394888,424.3948878,y,,
6,1,Pred,Match,Short,1.625613868,5.432268103,6.702823816,0.681,5.077209948,1.270555712,0.589555712,1625.613868,5432.268103,6702.823816,681,5077.209948,1270.555712,589.5557124,y,,
6,1,Pred,Match,Short,1.692538368,5.363906915,6.526318549,0.555,4.83378018,1.162411634,0.607411634,1692.538368,5363.906915,6526.318549,555,4833.78018,1162.411634,607.4116335,y,,
6,1,Pred,Match,Short,1.522489066,5.471785828,7.555812422,1.009,6.033323356,2.084026594,1.075026594,1522.489066,5471.785828,7555.812422,1009,6033.323356,2084.026594,1075.026594,y,,
6,1,Pred,Match,Long,1.467243339,5.289464623,7.315620611,0.891,5.848377272,2.026155988,1.135155988,1467.243339,5289.464623,7315.620611,891,5848.377272,2026.155988,1135.155988,y,y,disfluent response - em yeah 
6,1,Pred,Match,Short,1.497073177,5.557994005,7.100118249,0.399,5.603045072,1.542124243,1.143124243,1497.073177,5557.994005,7100.118249,399,5603.045072,1542.124243,1143.124243,y,,
6,2,Unpred,Match,Long,1.465259567,5.144638317,6.264022379,0.98,4.798762812,1.119384062,0.139384062,1465.259567,5144.638317,6264.022379,980,4798.762812,1119.384062,139.3840619,n,,
6,2,Unpred,Match,Long,1.500300926,5.259675005,6.465557952,0.923,4.965257026,1.205882947,0.282882947,1500.300926,5259.675005,6465.557952,923,4965.257026,1205.882947,282.8829471,n,,
6,2,Unpred,Match,Long,1.477365431,5.568145577,7.209977669,1.273,5.732612238,1.641832092,0.368832092,1477.365431,5568.145577,7209.977669,1273,5732.612238,1641.832092,368.832092,n,,
6,2,Unpred,Match,Short,1.496881445,5.426566615,6.522936375,0.725,5.02605493,1.09636976,0.37136976,1496.881445,5426.566615,6522.936375,725,5026.05493,1096.36976,371.3697601,n,,
6,2,Unpred,Match,Short,1.437487781,5.226648148,6.406326508,0.553,4.968838726,1.17967836,0.62667836,1437.487781,5226.648148,6406.326508,553,4968.838726,1179.67836,626.6783596,y,,
6,2,Unpred,Match,Short,1.519132084,5.219088409,6.333594023,0.445,4.814461939,1.114505613,0.669505613,1519.132084,5219.088409,6333.594023,445,4814.461939,1114.505613,669.5056133,n,,
6,2,Unpred,Match,Short,1.660550563,5.229183769,6.845292476,0.651,5.184741913,1.616108707,0.965108707,1660.550563,5229.183769,6845.292476,651,5184.741913,1616.108707,965.108707,skye,y,names correct character
6,2,Unpred,Match,Long,1.611560036,5.371146183,8.096900986,1.302,6.48534095,2.725754803,1.423754803,1611.560036,5371.146183,8096.900986,1302,6485.34095,2725.754803,1423.754803,n,,
6,3,Pred,Mismatch,Short,1.662247304,5.341040775,6.082586776,0.555,4.420339471,0.741546,0.186546,1662.247304,5341.040775,6082.586776,555,4420.339471,741.5460004,186.5460004,y,,
6,3,Pred,Mismatch,Short,1.435295401,5.172461853,6.034428278,0.651,4.599132876,0.861966424,0.210966424,1435.295401,5172.461853,6034.428278,651,4599.132876,861.9664244,210.9664244,y,,
6,3,Pred,Mismatch,Short,1.622210864,5.414897854,6.649268164,0.775,5.0270573,1.234370311,0.459370311,1622.210864,5414.897854,6649.268164,775,5027.0573,1234.370311,459.3703107,y,,
6,3,Pred,Mismatch,Short,1.475492795,5.429414969,6.707571542,0.681,5.232078747,1.278156573,0.597156573,1475.492795,5429.414969,6707.571542,681,5232.078747,1278.156573,597.156573,y,,
6,3,Pred,Mismatch,Short,1.436525142,5.441601132,6.822169125,0.531,5.385643983,1.380567993,0.849567993,1436.525142,5441.601132,6822.169125,531,5385.643983,1380.567993,849.5679928,y,,
6,3,Pred,Mismatch,Short,1.494926424,5.421616155,7.011031893,0.725,5.516105469,1.589415738,0.864415738,1494.926424,5421.616155,7011.031893,725,5516.105469,1589.415738,864.4157378,y,,
6,3,Pred,Mismatch,Short,1.496416041,5.557784874,7.012372925,0.399,5.515956884,1.454588051,1.055588051,1496.416041,5557.784874,7012.372925,399,5515.956884,1454.588051,1055.588051,po,y,names correct character to go past
6,3,Pred,Mismatch,Short,1.475354266,5.412321338,7.529638018,1.009,6.054283752,2.11731668,1.10831668,1475.354266,5412.321338,7529.638018,1009,6054.283752,2117.31668,1108.31668,y,,
6,3,Pred,Mismatch,Short,1.496053228,5.781372084,7.696155488,0.742,6.20010226,1.914783403,1.172783403,1496.053228,5781.372084,7696.155488,742,6200.10226,1914.783403,1172.783403,skye,y,names correct character to go past
